id_servico,id_cliente,id_heroi,dt_checkin,dt_checkout,tipo_servico,status_conversao_servico,servico_com_taxas,teve_resposta_formatado,tempo_de_resposta_horas,valor_inicial,status_conversao_cliente,quantidade_herois_contatados
1179533,3135259,64101,2025-03-02,2025-03-02,pet_sitting,Não Convertido,40.0,Sim,37.636944444,40.0,Não Converteu nenhuma das necessidades,13
1198989,25456,1841050,2025-03-02,2025-03-02,pet_sitting,Não Convertido,40.0,Sim,93.703611111,40.0,Não Converteu nenhuma das necessidades,2
1200411,3058461,2568547,2025-03-04,2025-03-04,pet_sitting,Não Convertido,60.0,Sim,0,40.0,Não Converteu nenhuma das necessidades,1
1196291,3139247,3164474,2025-03-04,2025-03-04,pet_sitting,Não Convertido,60.0,Sim,11.783888889,40.0,Não Converteu nenhuma das necessidades,6
1175717,2367086,2512799,2025-03-02,2025-03-02,pet_sitting,Não Convertido,70.0,Sim,0.021111111,40.0,Não Converteu nenhuma das necessidades,1
1206918,3211962,2629044,2025-03-03,2025-03-03,pet_sitting,Não Convertido,75.0,Sim,,40.0,Não Converteu nenhuma das necessidades,2
1205758,3215250,118405,2025-03-05,2025-03-05,pet_sitting,Não Convertido,40.0,Sim,,40.0,Não Converteu nenhuma das necessidades,1
1202974,3210513,3144974,2025-03-03,2025-03-03,pet_sitting,Não Convertido,60.0,Sim,,40.0,Não Converteu nenhuma das necessidades,3
1204931,3214651,2626569,2025-03-03,2025-03-03,pet_sitting,Não Convertido,75.0,Sim,2.008333333,40.0,Converteu uma das necessidades,4
1185385,3195536,746334,2025-03-02,2025-03-02,pet_sitting,Não Convertido,40.0,Sim,3.592777778,40.0,Não Converteu nenhuma das necessidades,2
1194243,3110387,2626569,2025-03-04,2025-03-04,pet_sitting,Não Convertido,60.0,Sim,,40.0,Não Converteu nenhuma das necessidades,1
1200498,3058461,2568547,2025-03-02,2025-03-02,pet_sitting,Não Convertido,50.0,Sim,0,40.0,Não Converteu nenhuma das necessidades,1
1190249,2361459,2629539,2025-03-04,2025-03-04,pet_sitting,Não Convertido,40.0,Sim,,40.0,Não Converteu nenhuma das necessidades,4
1195736,3203856,2512799,2025-03-01,2025-03-01,pet_sitting,Não Convertido,40.0,Sim,0.3275,40.0,Converteu uma das necessidades,6
1205343,3214943,2647394,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,0.014444444,40.0,Não Converteu nenhuma das necessidades,3
1196253,2989619,2471959,2025-03-04,2025-03-04,pet_sitting,Não Convertido,43.0,Sim,190.855833333,40.0,Não Converteu nenhuma das necessidades,2
1201872,3212556,2652818,2025-03-02,2025-03-02,pet_sitting,Não Convertido,55.0,Sim,2.282222222,40.0,Não Converteu nenhuma das necessidades,1
1186053,191778,1266291,2025-03-05,2025-03-05,pet_sitting,Não Convertido,40.0,Sim,2.942222222,40.0,Não Converteu nenhuma das necessidades,2
1192083,3124755,2653370,2025-03-02,2025-03-02,pet_sitting,Não Convertido,40.0,Sim,2.741944444,40.0,Não Converteu nenhuma das necessidades,2
1198550,3209471,1308479,2025-03-04,2025-03-04,pet_sitting,Não Convertido,60.0,Sim,2.285555556,40.0,Não Converteu nenhuma das necessidades,1
1204969,3065673,3080203,2025-03-04,2025-03-04,pet_sitting,Não Convertido,40.0,Sim,0.016666667,40.0,Não Converteu nenhuma das necessidades,5
1198854,3206460,625810,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Sim,0.081666667,45.0,Não Converteu nenhuma das necessidades,8
1197674,2482058,3119893,2025-03-05,2025-03-05,pet_sitting,Não Convertido,0.0,Sim,603.583888889,45.0,Não Converteu nenhuma das necessidades,3
1196216,2608382,3099665,2025-03-01,2025-03-01,pet_sitting,Não Convertido,45.0,Sim,71.333333333,45.0,Não Converteu nenhuma das necessidades,2
1194326,2658000,1292057,2025-03-05,2025-03-05,pet_sitting,Não Convertido,75.0,Sim,5.100833333,45.0,Não Converteu nenhuma das necessidades,4
1207981,147423,2490549,2025-03-05,2025-03-05,pet_sitting,Não Convertido,65.0,Sim,,45.0,Não Converteu nenhuma das necessidades,1
1199079,414423,2206196,2025-03-04,2025-03-04,pet_sitting,Não Convertido,70.0,Sim,,45.0,Não Converteu nenhuma das necessidades,7
1205352,3214945,1502894,2025-03-03,2025-03-03,pet_sitting,Não Convertido,65.0,Sim,0.026666667,45.0,Não Converteu nenhuma das necessidades,2
1201286,3212096,2356372,2025-03-01,2025-03-01,pet_sitting,Não Convertido,75.0,Sim,,45.0,Não Converteu nenhuma das necessidades,4
1202310,3212882,3072885,2025-03-03,2025-03-03,pet_sitting,Não Convertido,70.0,Sim,2.025277778,45.0,Não Converteu nenhuma das necessidades,1
1199447,3179644,2492305,2025-03-04,2025-03-04,day_care,Não Convertido,65.0,Sim,20.411666667,45.0,Não Converteu nenhuma das necessidades,3
1203660,3074547,3099665,2025-03-04,2025-03-04,pet_sitting,Não Convertido,45.0,Sim,0.081111111,45.0,Não Converteu nenhuma das necessidades,1
1205154,1983915,3120857,2025-03-05,2025-03-05,pet_sitting,Não Convertido,75.0,Sim,5.098055556,45.0,Não Converteu nenhuma das necessidades,22
1204130,3214153,2647690,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,166.346666667,45.0,Converteu uma das necessidades,3
1179597,3135259,2336684,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,0.174166667,45.0,Não Converteu nenhuma das necessidades,13
1200049,1263394,2336684,2025-03-01,2025-03-01,pet_sitting,Convertido,0.0,Sim,0.124722222,45.0,Converteu uma das necessidades,1
1190745,3163929,1162851,2025-03-03,2025-03-03,day_care,Não Convertido,50.0,Não,,50.0,Converteu uma das necessidades,1
1204651,1792735,2224781,2025-03-05,2025-03-05,pet_sitting,Convertido,55.0,Sim,,50.0,Converteu uma das necessidades,1
1205709,3136325,2638802,2025-03-03,2025-03-03,pet_sitting,Convertido,70.0,Sim,,50.0,Converteu uma das necessidades,1
1190236,211566,315968,2025-03-05,2025-03-05,pet_sitting,Não Convertido,0.0,Sim,0.493888889,50.0,Não Converteu nenhuma das necessidades,4
3322692,3213941,28962,2025-03-04,2025-03-04,boarding,Não Convertido,0.0,Sim,0.035,50.0,Converteu uma das necessidades,3
1204855,1983915,740833,2025-03-01,2025-03-01,pet_sitting,Não Convertido,50.0,Sim,,50.0,Não Converteu nenhuma das necessidades,22
1198472,3101908,3123257,2025-03-04,2025-03-04,pet_sitting,Não Convertido,50.0,Sim,0.249444444,50.0,Não Converteu nenhuma das necessidades,2
1199459,3179644,299864,2025-03-02,2025-03-02,day_care,Não Convertido,50.0,Sim,0.290555556,50.0,Não Converteu nenhuma das necessidades,3
1196202,2017862,2651429,2025-03-01,2025-03-01,pet_sitting,Não Convertido,50.0,Sim,33.856111111,50.0,Não Converteu nenhuma das necessidades,1
1194765,927216,2531585,2025-03-01,2025-03-01,pet_sitting,Não Convertido,50.0,Sim,19.921944444,50.0,Não Converteu nenhuma das necessidades,1
1190255,2361459,3153657,2025-03-04,2025-03-04,pet_sitting,Não Convertido,50.0,Sim,0.403333333,50.0,Não Converteu nenhuma das necessidades,4
1205022,3214097,2594741,2025-03-01,2025-03-01,pet_sitting,Não Convertido,95.0,Sim,3.0075,50.0,Não Converteu nenhuma das necessidades,5
1205023,3214097,2594741,2025-03-02,2025-03-02,pet_sitting,Não Convertido,95.0,Sim,3.0075,50.0,Não Converteu nenhuma das necessidades,5
1205670,3215195,1732480,2025-03-01,2025-03-01,pet_sitting,Não Convertido,50.0,Sim,,50.0,Converteu uma das necessidades,2
1198852,3206460,625810,2025-03-02,2025-03-02,pet_sitting,Não Convertido,50.0,Sim,,50.0,Não Converteu nenhuma das necessidades,8
1191356,3067702,1456944,2025-03-05,2025-03-05,pet_sitting,Não Convertido,65.0,Sim,,50.0,Não Converteu nenhuma das necessidades,1
1195192,1912771,1525442,2025-03-02,2025-03-02,pet_sitting,Não Convertido,100.0,Sim,0.038611111,50.0,Não Converteu nenhuma das necessidades,3
1206343,2864407,2625022,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Sim,0.050555556,50.0,Não Converteu nenhuma das necessidades,2
1203923,2418073,2224781,2025-03-03,2025-03-03,pet_sitting,Não Convertido,55.0,Sim,0.006666667,50.0,Não Converteu nenhuma das necessidades,4
1202543,2965862,1070752,2025-03-04,2025-03-04,pet_sitting,Convertido,75.0,Sim,,55.0,Converteu uma das necessidades,1
1199994,2569204,1920615,2025-03-04,2025-03-05,pet_sitting,Convertido,65.0,Sim,,55.0,Converteu uma das necessidades,1
1206387,3215469,1205346,2025-03-02,2025-03-02,day_care,Não Convertido,55.0,Sim,11.995555556,55.0,Converteu uma das necessidades,5
1202979,690770,2803460,2025-03-01,2025-03-01,day_care,Não Convertido,55.0,Sim,0.870833333,55.0,Não Converteu nenhuma das necessidades,2
1204165,1668714,2213326,2025-03-02,2025-03-02,pet_sitting,Não Convertido,55.0,Sim,,55.0,Não Converteu nenhuma das necessidades,1
1202938,2213326,2213326,2025-03-02,2025-03-02,pet_sitting,Não Convertido,55.0,Sim,,55.0,Não Converteu nenhuma das necessidades,1
1177842,3186053,3047168,2025-03-01,2025-03-01,pet_sitting,Não Convertido,110.0,Sim,0.622222222,55.0,Não Converteu nenhuma das necessidades,1
1202455,3212620,1292848,2025-03-02,2025-03-02,pet_sitting,Convertido,70.0,Sim,0.675833333,60.0,Converteu uma das necessidades,2
1205397,2826066,2283446,2025-03-01,2025-03-01,pet_sitting,Convertido,60.0,Sim,0.014444444,60.0,Converteu uma das necessidades,1
1203243,384808,2336684,2025-03-04,2025-03-04,pet_sitting,Convertido,110.0,Sim,6.205277778,60.0,Converteu uma das necessidades,2
1197778,2749762,713097,2025-03-04,2025-03-04,pet_sitting,Convertido,75.0,Sim,,60.0,Converteu uma das necessidades,1
1195437,3206225,2663013,2025-03-05,2025-03-05,pet_sitting,Não Convertido,0.0,Sim,0.018611111,60.0,Converteu uma das necessidades,9
3325130,3215456,1457820,2025-03-01,2025-03-02,boarding,Não Convertido,0.0,Sim,22.604444444,60.0,Não Converteu nenhuma das necessidades,1
1190772,1960059,2289291,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Sim,0.368888889,60.0,Não Converteu nenhuma das necessidades,3
1199700,3210009,3132042,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Não,,60.0,Não Converteu nenhuma das necessidades,3
3323006,3118799,2967468,2025-03-01,2025-03-02,boarding,Não Convertido,0.0,Sim,0.1925,60.0,Não Converteu nenhuma das necessidades,3
1197247,2908437,1660731,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Sim,25.987222222,60.0,Converteu uma das necessidades,2
1203682,1800600,2644923,2025-03-05,2025-03-05,pet_sitting,Não Convertido,0.0,Sim,0.242222222,60.0,Converteu uma das necessidades,7
1198572,592301,2601266,2025-03-01,2025-03-01,pet_sitting,Não Convertido,60.0,Sim,5.732777778,60.0,Não Converteu nenhuma das necessidades,1
1206492,1945477,902875,2025-03-01,2025-03-01,pet_sitting,Não Convertido,60.0,Sim,2.9475,60.0,Não Converteu nenhuma das necessidades,7
1206729,3143753,2864850,2025-03-03,2025-03-03,day_care,Não Convertido,75.0,Sim,0.166388889,60.0,Não Converteu nenhuma das necessidades,3
1206750,80010,1443507,2025-03-04,2025-03-04,day_care,Não Convertido,90.0,Sim,19.177777778,60.0,Não Converteu nenhuma das necessidades,3
1203938,2199858,1559918,2025-03-05,2025-03-05,pet_sitting,Não Convertido,60.0,Sim,4.9825,60.0,Converteu uma das necessidades,4
1187802,3197935,2638545,2025-03-01,2025-03-01,pet_sitting,Não Convertido,80.0,Sim,,60.0,Não Converteu nenhuma das necessidades,2
1193828,1772571,710045,2025-03-04,2025-03-04,pet_sitting,Não Convertido,60.0,Sim,8.466111111,60.0,Não Converteu nenhuma das necessidades,1
1207186,3126038,101347,2025-03-03,2025-03-03,day_care,Não Convertido,75.0,Sim,13.419166667,60.0,Converteu uma das necessidades,3
1205293,3212473,902875,2025-03-03,2025-03-03,pet_sitting,Não Convertido,70.0,Sim,0.880555556,60.0,Não Converteu nenhuma das necessidades,6
1195417,3190079,2881,2025-03-05,2025-03-05,pet_sitting,Não Convertido,65.0,Sim,0.073055556,60.0,Converteu uma das necessidades,2
1195245,3206403,1011060,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,0.24,60.0,Não Converteu nenhuma das necessidades,2
1198140,3209110,2634544,2025-03-04,2025-03-04,pet_sitting,Convertido,0.0,Sim,0.505277778,60.0,Converteu uma das necessidades,1
1124866,3131815,547629,2025-03-04,2025-03-04,pet_sitting,Não Convertido,60.0,Sim,25.440833333,60.0,Não Converteu nenhuma das necessidades,1
1201986,3212028,471784,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Sim,5.319722222,60.0,Não Converteu nenhuma das necessidades,12
1196220,2608382,1691590,2025-03-01,2025-03-01,pet_sitting,Não Convertido,60.0,Sim,36.689444444,60.0,Não Converteu nenhuma das necessidades,2
1200300,3210646,2637653,2025-03-02,2025-03-02,pet_sitting,Convertido,95.0,Sim,23.011944444,65.0,Converteu uma das necessidades,4
1186267,3196331,1295935,2025-03-04,2025-03-04,pet_sitting,Não Convertido,75.0,Sim,58.520833333,65.0,Não Converteu nenhuma das necessidades,1
1203520,1846556,1295935,2025-03-03,2025-03-03,pet_sitting,Não Convertido,75.0,Sim,12.053333333,65.0,Não Converteu nenhuma das necessidades,2
1204843,3214237,1992444,2025-03-03,2025-03-03,pet_sitting,Não Convertido,75.0,Sim,,65.0,Não Converteu nenhuma das necessidades,2
1188082,3101036,1689493,2025-03-05,2025-03-05,pet_sitting,Não Convertido,95.0,Sim,962.924444444,65.0,Converteu uma das necessidades,1
1205668,2715018,2637653,2025-03-04,2025-03-04,pet_sitting,Não Convertido,73.0,Sim,,65.0,Não Converteu nenhuma das necessidades,1
1201110,2589239,1499414,2025-03-03,2025-03-04,day_care,Não Convertido,95.0,Sim,1.001111111,65.0,Não Converteu nenhuma das necessidades,2
1201501,3212028,2118938,2025-03-04,2025-03-04,pet_sitting,Não Convertido,85.0,Sim,122.949722222,65.0,Não Converteu nenhuma das necessidades,12
1203067,1151412,2634434,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,0.607222222,70.0,Não Converteu nenhuma das necessidades,2
1203322,1549849,2020329,2025-03-02,2025-03-02,pet_sitting,Convertido,0.0,Sim,3.571388889,70.0,Converteu uma das necessidades,1
1206191,244711,1662750,2025-03-03,2025-03-03,pet_sitting,Não Convertido,70.0,Sim,,70.0,Não Converteu nenhuma das necessidades,1
1205240,1364183,2553090,2025-03-05,2025-03-05,pet_sitting,Não Convertido,0.0,Sim,0.376388889,70.0,Converteu uma das necessidades,3
1201270,2468564,2637221,2025-03-03,2025-03-03,pet_sitting,Não Convertido,70.0,Sim,97.591388889,70.0,Não Converteu nenhuma das necessidades,3
1201386,2877791,1446940,2025-03-03,2025-03-03,pet_sitting,Não Convertido,70.0,Sim,2.121944444,70.0,Converteu uma das necessidades,4
1207280,3216355,3153927,2025-03-03,2025-03-04,day_care,Não Convertido,90.0,Sim,,75.0,Não Converteu nenhuma das necessidades,4
1188778,3198024,3153857,2025-03-05,2025-03-05,pet_sitting,Não Convertido,0.0,Sim,1.974722222,80.0,Não Converteu nenhuma das necessidades,2
1200868,3211451,2646607,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,0.023055556,80.0,Não Converteu nenhuma das necessidades,1
1192727,3053797,1484982,2025-03-05,2025-03-05,pet_sitting,Não Convertido,0.0,Não,,80.0,Converteu uma das necessidades,6
1161266,3135259,575694,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Sim,0.123333333,80.0,Não Converteu nenhuma das necessidades,13
1201445,2896019,2554449,2025-03-05,2025-03-05,pet_sitting,Convertido,80.0,Sim,0.245833333,80.0,Converteu uma das necessidades,1
1192433,3203586,2565357,2025-03-01,2025-03-01,pet_sitting,Não Convertido,80.0,Sim,318.835277778,80.0,Não Converteu nenhuma das necessidades,3
1206039,1828043,647844,2025-03-01,2025-03-01,day_care,Não Convertido,160.0,Sim,0.438333333,80.0,Converteu uma das necessidades,2
1201305,3207621,3073946,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Sim,0.053055556,80.0,Não Converteu nenhuma das necessidades,2
1203810,1817366,1525628,2025-03-02,2025-03-02,pet_sitting,Convertido,80.0,Sim,11.291111111,80.0,Converteu uma das necessidades,1
1184460,3194543,736879,2025-03-03,2025-03-03,pet_sitting,Não Convertido,80.0,Sim,0.010833333,80.0,Converteu uma das necessidades,5
1190890,2280836,1668810,2025-03-04,2025-03-04,pet_sitting,Não Convertido,80.0,Sim,0.135277778,80.0,Converteu uma das necessidades,6
3322222,3213559,2426939,2025-03-02,2025-03-04,boarding,Convertido,134.39999389648438,Sim,1.777777778,80.0,Converteu uma das necessidades,6
1204730,502736,2791278,2025-03-01,2025-03-02,day_care,Não Convertido,0.0,Sim,0.085,90.0,Não Converteu nenhuma das necessidades,10
1202881,1776668,1987226,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,0.222777778,90.0,Não Converteu nenhuma das necessidades,4
3322701,1573176,1965180,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Sim,0.264166667,90.0,Não Converteu nenhuma das necessidades,1
1195737,3203856,2512799,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,0.286388889,90.0,Converteu uma das necessidades,6
1201459,3212028,2508984,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Sim,0.264166667,90.0,Não Converteu nenhuma das necessidades,12
1206504,3089071,345948,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,0.603055556,90.0,Converteu uma das necessidades,2
1202742,3213044,3166856,2025-03-05,2025-03-05,pet_sitting,Não Convertido,90.0,Sim,0.467777778,90.0,Não Converteu nenhuma das necessidades,4
3326336,3201015,1295935,2025-03-03,2025-03-04,boarding,Não Convertido,0.0,Sim,19.67,100.0,Não Converteu nenhuma das necessidades,5
3322850,2587203,757844,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Desconhecido,,100.0,Não Converteu nenhuma das necessidades,1
1204463,22340,1639719,2025-03-01,2025-03-01,pet_sitting,Não Convertido,100.0,Sim,0.230277778,100.0,Não Converteu nenhuma das necessidades,3
3285330,665085,1537311,2025-03-01,2025-03-03,boarding,Não Convertido,280.0,Sim,47.155,100.0,Converteu uma das necessidades,1
1197853,1858745,143511,2025-03-04,2025-03-04,pet_sitting,Convertido,155.0,Sim,18.367777778,100.0,Converteu uma das necessidades,1
3325444,1505387,1818330,2025-03-04,2025-03-06,boarding,Convertido,124.68000030517578,Sim,0.271388889,100.0,Converteu uma das necessidades,2
1205723,2862693,432487,2025-03-03,2025-03-03,pet_sitting,Não Convertido,210.0,Sim,0.453888889,105.0,Não Converteu nenhuma das necessidades,5
1205274,3214871,768181,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,,105.0,Não Converteu nenhuma das necessidades,2
1207580,147423,2490549,2025-03-05,2025-03-05,pet_sitting,Não Convertido,0.0,Sim,0.014444444,105.0,Não Converteu nenhuma das necessidades,1
3309864,1925178,2090175,2025-03-02,2025-03-04,boarding,Não Convertido,0.0,Sim,0.021388889,110.0,Converteu uma das necessidades,4
3303471,3198186,1863988,2025-02-28,2025-03-02,boarding,Não Convertido,0.0,Sim,0.038611111,110.0,Não Converteu nenhuma das necessidades,1
3313410,3099689,2538014,2025-02-28,2025-03-02,boarding,Não Convertido,0.0,Sim,980.398333333,110.0,Não Converteu nenhuma das necessidades,3
3327111,2736300,339235,2025-03-05,2025-03-07,boarding,Convertido,123.19999694824219,Sim,0.121388889,110.0,Converteu uma das necessidades,1
1183440,2979611,713097,2025-03-04,2025-03-04,pet_sitting,Não Convertido,110.0,Sim,0.241111111,110.0,Converteu uma das necessidades,1
3325040,3215382,559373,2025-03-01,2025-03-03,boarding,Convertido,123.19999694824219,Sim,0.381666667,110.0,Converteu uma das necessidades,1
3303685,3067364,2533028,2025-03-01,2025-03-04,boarding,Não Convertido,0.0,Sim,0.016388889,120.0,Não Converteu nenhuma das necessidades,4
3323681,396645,3133422,2025-03-03,2025-03-05,boarding,Não Convertido,0.0,Sim,0.841388889,120.0,Não Converteu nenhuma das necessidades,2
1202987,2819138,1442566,2025-03-05,2025-03-05,pet_sitting,Não Convertido,0.0,Não,,120.0,Não Converteu nenhuma das necessidades,1
1200601,3210646,312954,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Sim,12.313888889,120.0,Converteu uma das necessidades,4
1199052,1876410,3087533,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,264.238333333,120.0,Converteu uma das necessidades,1
